event_id,event_type,repo,branch,pr_id,commit_sha,release_id,title,author,created_at,merged_at,status,files_changed,additions,deletions,linked_issues,linked_incidents,services,risk_notes,review_outcome
GH-03300,commit,atlas-web,release-analytics-pipeline-2021,,0000ce46c1ef,,analytics-pipeline: add source-grounded validation for rollout,Anika Sharma,2021-11-12,,approved,2,264,216,ATLAS-1272;ATLAS-1561,,analytics-pipeline,watch p95 latency,auto merged
GH-03301,pull_request,atlas-web,feature-search-recommendations-2021,PR-8301,0000ce542383,,search-recommendations: fix incident follow-up and regression tests,Elena Petrova,2021-11-13,2021-11-17,merged,39,1315,399,ATLAS-4895,PD-2609,search-recommendations,database migration risk,release captain approved
GH-03302,commit,atlas-observability,feature-notification-service-2021,,0000ce6fd9ae,,notification-service: fix incident follow-up and regression tests,Ben Carter,2021-11-13,,closed,12,691,178,ATLAS-4091;ATLAS-5472;ATLAS-1401,,notification-service,requires rollback plan,changes requested
GH-03303,pull_request,atlas-infra,hotfix-tax-service-2021,PR-8303,0000ce795dac,,tax-service: fix incident follow-up and regression tests,Sara Novak,2021-11-15,2021-11-18,closed,33,814,847,ATLAS-3308;ATLAS-1280;ATLAS-5313,,tax-service,requires rollback plan,auto merged
GH-03304,commit,atlas-checkout,feature-order-ledger-2021,,0000ce867c37,,order-ledger: reduce latency and improve retry behavior,Noah Evans,2021-11-17,,closed,21,23,80,ATLAS-2925,PD-2642,order-ledger,requires rollback plan,approved
GH-03305,commit,atlas-data,hotfix-pricing-engine-2021,PR-8305,0000ce9181e6,,pricing-engine: add source-grounded validation for rollout,Grace Kim,2021-11-16,,closed,31,910,27,ATLAS-4453;ATLAS-4700,PD-2250,pricing-engine,needs QA evidence,approved
GH-03306,commit,atlas-checkout,main-payment-orchestrator-2021,,0000ceab5c53,,payment-orchestrator: migrate legacy path behind feature flag,Nora Singh,2021-11-15,,merged,29,1044,838,ATLAS-5008,PD-2168,payment-orchestrator,watch p95 latency,changes requested
GH-03307,pull_request,atlas-infra,hotfix-pricing-engine-2021,PR-8307,0000ceb624c4,,pricing-engine: migrate legacy path behind feature flag,Yara Haddad,2021-11-18,2021-11-23,approved,32,928,638,ATLAS-4133;ATLAS-3000;ATLAS-3627,PD-2104,pricing-engine,database migration risk,auto merged
GH-03308,pull_request,atlas-observability,hotfix-order-ledger-2021,PR-8308,0000cec99615,,order-ledger: add source-grounded validation for rollout,Theo Martin,2021-11-17,2021-11-22,approved,33,289,738,ATLAS-1561;ATLAS-3086,,order-ledger,low risk,auto merged
GH-03309,release,atlas-checkout,release-payment-orchestrator-2021,PR-8309,0000ced2c29d,REL-2021.4.9,payment-orchestrator: reduce latency and improve retry behavior,Ravi Patel,2021-11-20,,merged,7,889,478,ATLAS-3792;ATLAS-2351,PD-2021,payment-orchestrator,requires rollback plan,approved
GH-03310,pull_request,atlas-observability,main-tax-service-2021,PR-8310,0000ceec4458,,tax-service: fix incident follow-up and regression tests,Ravi Patel,2021-11-19,2021-11-24,merged,32,392,525,ATLAS-4220;ATLAS-5132;ATLAS-4347,,tax-service,database migration risk,release captain approved
GH-03311,pull_request,atlas-infra,release-tax-service-2021,PR-8311,0000cef0a150,,tax-service: add source-grounded validation for rollout,Samir Rao,2021-11-19,2021-11-24,open,33,159,423,ATLAS-5140,PD-2529,tax-service,watch p95 latency,release captain approved
GH-03312,pull_request,atlas-payments,hotfix-cart-service-2021,PR-8312,0000cf0e22a1,,cart-service: reduce latency and improve retry behavior,Sara Novak,2021-11-19,2021-11-22,open,22,1055,400,ATLAS-2370;ATLAS-4439,,cart-service,requires rollback plan,approved
GH-03313,commit,atlas-infra,main-tax-service-2021,,0000cf1f3cb3,,"tax-service: update runbook, dashboards, and alert thresholds",Noah Evans,2021-11-17,,closed,2,797,790,ATLAS-3879,PD-2124,tax-service,low risk,approved
GH-03314,commit,atlas-mobile,main-order-ledger-2021,PR-8314,0000cf214b02,,order-ledger: add source-grounded validation for rollout,Mateo Garcia,2021-11-22,,merged,26,32,468,ATLAS-1182;ATLAS-3721,PD-2379,order-ledger,low risk,release captain approved
GH-03315,commit,atlas-checkout,hotfix-analytics-pipeline-2021,,0000cf398bcb,,analytics-pipeline: fix incident follow-up and regression tests,Kim Tan,2021-11-19,,released,14,217,755,ATLAS-1118;ATLAS-2072,PD-2718,analytics-pipeline,database migration risk,release captain approved
GH-03316,commit,atlas-orders,hotfix-inventory-reservation-2021,,0000cf4713d2,,inventory-reservation: migrate legacy path behind feature flag,Priya Nair,2021-11-23,,open,36,234,859,ATLAS-1824;ATLAS-5658;ATLAS-1868,,inventory-reservation,requires rollback plan,approved
GH-03317,commit,atlas-orders,main-inventory-reservation-2021,,0000cf57ec6a,,inventory-reservation: migrate legacy path behind feature flag,Sara Novak,2021-11-20,,released,14,1278,844,ATLAS-5156,,inventory-reservation,low risk,approved
GH-03318,review,atlas-checkout,hotfix-tax-service-2021,PR-8318,0000cf64d9c0,,tax-service: fix incident follow-up and regression tests,Victor Silva,2021-11-22,2021-11-26,merged,37,1267,684,ATLAS-4782,,tax-service,database migration risk,changes requested
GH-03319,commit,atlas-data,hotfix-search-recommendations-2021,PR-8319,0000cf7d9975,,search-recommendations: add source-grounded validation for rollout,Yara Haddad,2021-11-21,,open,30,1275,624,ATLAS-1814,,search-recommendations,database migration risk,release captain approved
GH-03320,commit,atlas-infra,feature-auth-gateway-2021,PR-8320,0000cf8019ca,,auth-gateway: migrate legacy path behind feature flag,Anika Sharma,2021-11-21,,open,39,259,270,ATLAS-4631;ATLAS-2023;ATLAS-2864,,auth-gateway,watch p95 latency,approved
GH-03321,branch,atlas-infra,hotfix-auth-gateway-2021,,0000cf9190d3,,auth-gateway: add source-grounded validation for rollout,Fatima Noor,2021-11-25,,open,40,1249,453,ATLAS-2649,,auth-gateway,low risk,auto merged
GH-03322,pull_request,atlas-checkout,main-analytics-pipeline-2021,PR-8322,0000cfad056e,,analytics-pipeline: fix incident follow-up and regression tests,Dmitri Volkov,2021-11-24,2021-11-25,open,17,323,884,ATLAS-5307;ATLAS-4084,,analytics-pipeline,database migration risk,release captain approved
GH-03323,pull_request,atlas-mobile,main-tax-service-2021,PR-8323,0000cfb80c33,,tax-service: migrate legacy path behind feature flag,Fatima Noor,2021-11-25,2021-11-28,released,32,57,278,ATLAS-5817;ATLAS-3071,PD-2382,tax-service,needs QA evidence,release captain approved
GH-03324,pull_request,atlas-orders,release-checkout-api-2021,PR-8324,0000cfca3198,,checkout-api: add source-grounded validation for rollout,Yara Haddad,2021-11-23,2021-11-25,approved,29,962,809,ATLAS-3040;ATLAS-4126,,checkout-api,needs QA evidence,changes requested
GH-03325,pull_request,atlas-observability,feature-tax-service-2021,PR-8325,0000cfd82943,,tax-service: fix incident follow-up and regression tests,Priya Nair,2021-11-23,2021-11-25,approved,39,1182,7,ATLAS-1052;ATLAS-3622,PD-2835,tax-service,low risk,auto merged
GH-03326,commit,atlas-orders,release-auth-gateway-2021,,0000cfe85827,,"auth-gateway: update runbook, dashboards, and alert thresholds",Harper Lee,2021-11-26,,released,41,410,404,ATLAS-3473;ATLAS-2022;ATLAS-4220,PD-2206,auth-gateway,watch p95 latency,approved
GH-03327,pull_request,atlas-checkout,release-tax-service-2021,PR-8327,0000cff83191,,tax-service: migrate legacy path behind feature flag,Aisha Khan,2021-11-25,2021-12-03,open,18,1303,297,ATLAS-2634,,tax-service,watch p95 latency,auto merged
GH-03328,commit,atlas-infra,hotfix-notification-service-2021,,0000d00776a9,,"notification-service: update runbook, dashboards, and alert thresholds",Kim Tan,2021-11-25,,closed,1,1157,540,ATLAS-4747,PD-2793,notification-service,watch p95 latency,changes requested
GH-03329,review,atlas-mobile,release-analytics-pipeline-2021,PR-8329,0000d012627f,,analytics-pipeline: reduce latency and improve retry behavior,Maya Chen,2021-11-25,2021-11-27,open,39,1086,559,ATLAS-5544;ATLAS-4587;ATLAS-2067,,analytics-pipeline,low risk,changes requested
GH-03330,branch,atlas-orders,main-notification-service-2021,,0000d02ccd61,,notification-service: add source-grounded validation for rollout,Nora Singh,2021-11-28,,closed,8,1095,93,ATLAS-2759;ATLAS-2997,PD-2288,notification-service,database migration risk,release captain approved
GH-03331,pull_request,atlas-checkout,hotfix-search-recommendations-2021,PR-8331,0000d03f2b85,,search-recommendations: reduce latency and improve retry behavior,Luca Moretti,2021-11-28,2021-11-30,closed,1,307,154,ATLAS-2040;ATLAS-2247,,search-recommendations,needs QA evidence,approved
GH-03332,pull_request,atlas-mobile,hotfix-auth-gateway-2021,PR-8332,0000d040765a,,auth-gateway: migrate legacy path behind feature flag,Kim Tan,2021-11-29,2021-11-30,closed,26,572,534,ATLAS-5676,,auth-gateway,database migration risk,auto merged
GH-03333,review,atlas-web,feature-payment-orchestrator-2021,PR-8333,0000d0591be9,,payment-orchestrator: fix incident follow-up and regression tests,Yara Haddad,2021-11-27,2021-11-28,merged,25,284,46,ATLAS-5517,PD-2318,payment-orchestrator,requires rollback plan,auto merged
GH-03334,commit,atlas-web,hotfix-analytics-pipeline-2021,,0000d06b9d0c,,"analytics-pipeline: update runbook, dashboards, and alert thresholds",Yara Haddad,2021-11-25,,closed,19,1073,526,ATLAS-5511,,analytics-pipeline,low risk,changes requested
GH-03335,commit,atlas-data,release-payment-orchestrator-2021,PR-8335,0000d07ba2fa,,payment-orchestrator: reduce latency and improve retry behavior,Kim Tan,2021-11-27,,open,34,1106,646,ATLAS-6007;ATLAS-4339,PD-2691,payment-orchestrator,requires rollback plan,approved
GH-03336,branch,atlas-infra,release-payment-orchestrator-2021,,0000d084f778,,"payment-orchestrator: update runbook, dashboards, and alert thresholds",Elena Petrova,2021-11-28,,closed,31,623,752,ATLAS-1288;ATLAS-2195;ATLAS-3422,,payment-orchestrator,needs QA evidence,approved
GH-03337,commit,atlas-infra,release-pricing-engine-2021,,0000d09b5878,,pricing-engine: fix incident follow-up and regression tests,Samir Rao,2021-11-29,,open,41,509,792,ATLAS-1224;ATLAS-4678;ATLAS-2683,PD-2668,pricing-engine,needs QA evidence,release captain approved
GH-03338,review,atlas-orders,main-inventory-reservation-2021,PR-8338,0000d0a80126,,inventory-reservation: add source-grounded validation for rollout,Dmitri Volkov,2021-11-29,2021-12-01,released,29,914,333,ATLAS-3655,PD-2739,inventory-reservation,requires rollback plan,approved
GH-03339,commit,atlas-data,release-order-ledger-2021,PR-8339,0000d0b61a22,,order-ledger: fix incident follow-up and regression tests,Iris Wang,2021-11-27,,open,13,1318,594,ATLAS-3433;ATLAS-5337;ATLAS-5309,,order-ledger,needs QA evidence,changes requested
GH-03340,pull_request,atlas-mobile,hotfix-search-recommendations-2021,PR-8340,0000d0c98b34,,search-recommendations: add source-grounded validation for rollout,Victor Silva,2021-12-01,2021-12-05,approved,19,896,694,ATLAS-3695,PD-2109,search-recommendations,low risk,auto merged
GH-03341,review,atlas-checkout,main-inventory-reservation-2021,PR-8341,0000d0d1fb90,,inventory-reservation: migrate legacy path behind feature flag,Ravi Patel,2021-11-30,2021-12-04,released,12,77,119,ATLAS-2570;ATLAS-1198,PD-2099,inventory-reservation,low risk,approved
GH-03342,commit,atlas-mobile,feature-tax-service-2021,,0000d0e0dd68,,tax-service: fix incident follow-up and regression tests,Anika Sharma,2021-11-30,,closed,9,1077,334,ATLAS-2138,,tax-service,low risk,auto merged
GH-03343,branch,atlas-mobile,hotfix-search-recommendations-2021,,0000d0f9d387,,search-recommendations: migrate legacy path behind feature flag,Ravi Patel,2021-12-01,,merged,11,790,633,ATLAS-1573,,search-recommendations,requires rollback plan,changes requested
GH-03344,commit,atlas-orders,release-cart-service-2021,,0000d10ae0bf,,cart-service: fix incident follow-up and regression tests,Noah Evans,2021-12-02,,approved,25,122,598,ATLAS-2655;ATLAS-1145;ATLAS-3562,,cart-service,database migration risk,approved
GH-03345,commit,atlas-infra,feature-tax-service-2021,,0000d11c9306,,tax-service: add source-grounded validation for rollout,Samir Rao,2021-12-03,,merged,29,470,686,ATLAS-2951,PD-2664,tax-service,requires rollback plan,approved
GH-03346,commit,atlas-web,hotfix-tax-service-2021,PR-8346,0000d12b2f5d,,tax-service: reduce latency and improve retry behavior,Iris Wang,2021-11-30,,released,34,899,814,ATLAS-3185;ATLAS-4394;ATLAS-3733,PD-2306,tax-service,low risk,auto merged
GH-03347,pull_request,atlas-checkout,feature-checkout-api-2021,PR-8347,0000d1327517,,checkout-api: migrate legacy path behind feature flag,Elena Petrova,2021-12-04,2021-12-05,released,26,1036,463,ATLAS-2501,PD-2495,checkout-api,database migration risk,changes requested
GH-03348,review,atlas-checkout,hotfix-order-ledger-2021,PR-8348,0000d14210ed,,order-ledger: migrate legacy path behind feature flag,Fatima Noor,2021-12-02,2021-12-09,merged,40,581,240,ATLAS-2167;ATLAS-4617;ATLAS-5400,,order-ledger,requires rollback plan,approved
GH-03349,commit,atlas-orders,hotfix-inventory-reservation-2021,,0000d1590e51,,inventory-reservation: fix incident follow-up and regression tests,Jon Bell,2021-12-02,,approved,31,431,500,ATLAS-1405;ATLAS-2321,,inventory-reservation,needs QA evidence,auto merged
GH-03350,commit,atlas-payments,release-notification-service-2021,,0000d16ab5e3,,notification-service: fix incident follow-up and regression tests,Samir Rao,2021-12-02,,open,27,484,864,ATLAS-5700;ATLAS-4638,PD-2333,notification-service,database migration risk,approved
GH-03351,commit,atlas-infra,main-cart-service-2021,PR-8351,0000d172bb02,,"cart-service: update runbook, dashboards, and alert thresholds",Jon Bell,2021-12-02,,merged,20,478,429,ATLAS-1797;ATLAS-3752,PD-2122,cart-service,requires rollback plan,auto merged
GH-03352,commit,atlas-data,hotfix-payment-orchestrator-2021,PR-8352,0000d18d786f,,payment-orchestrator: fix incident follow-up and regression tests,Fatima Noor,2021-12-05,,approved,40,946,13,ATLAS-4545;ATLAS-3977;ATLAS-4895,PD-2845,payment-orchestrator,requires rollback plan,release captain approved
GH-03353,review,atlas-web,feature-loyalty-service-2021,PR-8353,0000d19c0bbb,,loyalty-service: migrate legacy path behind feature flag,Ben Carter,2021-12-05,2021-12-08,approved,18,260,683,ATLAS-5827;ATLAS-3777,,loyalty-service,low risk,approved
GH-03354,commit,atlas-observability,release-search-recommendations-2021,,0000d1a2dd57,,search-recommendations: fix incident follow-up and regression tests,Owen Brooks,2021-12-03,,merged,17,977,580,ATLAS-1959;ATLAS-4197,PD-2223,search-recommendations,requires rollback plan,approved
GH-03355,branch,atlas-checkout,feature-cart-service-2021,,0000d1b69746,,cart-service: add source-grounded validation for rollout,Ravi Patel,2021-12-05,,closed,38,1050,191,ATLAS-4214,PD-2164,cart-service,watch p95 latency,release captain approved
GH-03356,review,atlas-web,main-cart-service-2021,PR-8356,0000d1ce9b0a,,cart-service: add source-grounded validation for rollout,Sara Novak,2021-12-07,2021-12-12,open,42,648,402,ATLAS-5949;ATLAS-1259;ATLAS-5886,PD-2499,cart-service,low risk,approved
GH-03357,commit,atlas-infra,main-auth-gateway-2021,,0000d1d3d420,,auth-gateway: fix incident follow-up and regression tests,Ravi Patel,2021-12-06,,merged,26,909,114,ATLAS-1378;ATLAS-3793,,auth-gateway,watch p95 latency,approved
GH-03358,review,atlas-infra,main-loyalty-service-2021,PR-8358,0000d1ebf720,,loyalty-service: add source-grounded validation for rollout,Yara Haddad,2021-12-08,2021-12-17,merged,39,1395,5,ATLAS-3542;ATLAS-1496;ATLAS-4267,PD-2249,loyalty-service,needs QA evidence,auto merged
GH-03359,commit,atlas-web,main-tax-service-2021,,0000d1f696df,,tax-service: fix incident follow-up and regression tests,Dmitri Volkov,2021-12-08,,merged,17,102,54,ATLAS-4969;ATLAS-4916;ATLAS-4785,PD-2266,tax-service,requires rollback plan,approved
GH-03360,review,atlas-orders,feature-cart-service-2021,PR-8360,0000d20f92f7,,"cart-service: update runbook, dashboards, and alert thresholds",Yara Haddad,2021-12-08,2021-12-09,closed,42,1324,843,ATLAS-3610,,cart-service,low risk,approved
GH-03361,review,atlas-orders,feature-cart-service-2021,PR-8361,0000d213d26d,,"cart-service: update runbook, dashboards, and alert thresholds",Ravi Patel,2021-12-09,2021-12-16,open,25,733,279,ATLAS-4480;ATLAS-3473,,cart-service,needs QA evidence,changes requested
GH-03362,pull_request,atlas-observability,main-pricing-engine-2021,PR-8362,0000d22ed9ab,,pricing-engine: migrate legacy path behind feature flag,Jon Bell,2021-12-07,2021-12-16,closed,24,1061,644,ATLAS-1325;ATLAS-5369;ATLAS-1249,PD-2292,pricing-engine,needs QA evidence,auto merged
GH-03363,pull_request,atlas-web,hotfix-analytics-pipeline-2021,PR-8363,0000d2345edf,,analytics-pipeline: fix incident follow-up and regression tests,Fatima Noor,2021-12-09,2021-12-12,released,6,843,256,ATLAS-5938;ATLAS-1778,PD-2043,analytics-pipeline,database migration risk,approved
GH-03364,commit,atlas-orders,hotfix-order-ledger-2021,,0000d2432be1,,order-ledger: reduce latency and improve retry behavior,Harper Lee,2021-12-07,,merged,3,59,136,ATLAS-5960;ATLAS-2927,,order-ledger,database migration risk,changes requested
GH-03365,commit,atlas-orders,main-notification-service-2021,,0000d25b0cb2,,"notification-service: update runbook, dashboards, and alert thresholds",Theo Martin,2021-12-08,,released,18,1119,572,ATLAS-4484,PD-2422,notification-service,needs QA evidence,approved
