date,channel,sessions,conversion_pct,p95_latency_ms,p99_latency_ms,error_rate_pct,support_tickets,payment_retries,notes,linked_jira
2022-08-14,ios,15314,79.95,481,1041,0.77,13,19,payment provider watch,ATLAS-2530
2022-08-14,android,16008,80.02,439,917,0.665,30,14,release day,ATLAS-4324
2022-08-14,mobile-web,15691,82.51,496,970,0.01,42,22,campaign,ATLAS-3769
2022-08-14,partner-api,16153,80.5,537,1091,0.261,54,17,campaign,ATLAS-3493
2022-08-14,store-kiosk,16454,81.93,505,929,0.609,48,2,normal,ATLAS-2851
2022-08-15,web,25357,81.71,586,1196,0.362,49,8,normal,ATLAS-2348
2022-08-15,ios,15145,80.59,573,1250,0.519,27,8,normal,ATLAS-3433
2022-08-15,android,15951,81.83,540,1143,0.372,45,26,normal,ATLAS-1451
2022-08-15,mobile-web,16001,79.25,499,1008,0.01,18,14,payment provider watch,ATLAS-3171
2022-08-15,partner-api,15753,79.59,469,898,0.151,18,7,campaign,ATLAS-2560
2022-08-15,store-kiosk,14699,81.54,562,1048,0.515,61,19,normal,ATLAS-4188
2022-08-16,web,28483,81.21,601,1138,0.672,75,6,payment provider watch,ATLAS-3034
2022-08-16,ios,15380,81.71,434,861,0.01,75,18,release day,ATLAS-2345
2022-08-16,android,14774,82.89,474,1028,0.358,37,14,incident watch,ATLAS-2316
2022-08-16,mobile-web,16514,79.69,530,1117,0.456,30,17,release day,ATLAS-1183
2022-08-16,partner-api,14737,79.14,530,1004,0.018,12,22,incident watch,ATLAS-4076
2022-08-16,store-kiosk,16553,81.44,597,1209,0.01,45,5,incident watch,ATLAS-5296
2022-08-17,web,27708,81.56,610,1233,0.288,29,24,incident watch,ATLAS-4908
2022-08-17,ios,16229,79.85,562,1230,0.665,34,5,campaign,ATLAS-3229
2022-08-17,android,16664,81.32,552,1182,0.386,22,3,normal,ATLAS-2009
2022-08-17,mobile-web,16093,80.82,578,1184,0.515,55,13,payment provider watch,ATLAS-5841
2022-08-17,partner-api,15543,79.3,506,1043,0.803,18,7,payment provider watch,ATLAS-1496
2022-08-17,store-kiosk,15967,79.58,533,1020,0.398,19,8,release day,ATLAS-4523
2022-08-18,web,25571,80.74,530,1002,0.432,5,12,mobile regression,ATLAS-5659
2022-08-18,ios,16417,78.9,627,1235,0.388,6,30,campaign,ATLAS-6060
2022-08-18,android,15291,82.04,540,1171,0.375,60,19,payment provider watch,ATLAS-5762
2022-08-18,mobile-web,15038,80.11,468,878,0.58,39,15,normal,ATLAS-2993
2022-08-18,partner-api,15888,80.04,563,1052,0.028,27,28,normal,ATLAS-6085
2022-08-18,store-kiosk,16589,78.98,524,1149,0.4,37,8,normal,ATLAS-2582
2022-08-19,web,28101,81.31,587,1165,0.476,73,28,mobile regression,ATLAS-5374
2022-08-19,ios,14701,79.2,436,956,0.221,62,5,payment provider watch,ATLAS-2524
2022-08-19,android,15961,80.46,575,1163,0.366,6,31,normal,ATLAS-3894
2022-08-19,mobile-web,16711,79.02,591,1123,0.58,53,28,release day,ATLAS-4680
2022-08-19,partner-api,15360,79.37,563,1118,0.646,24,25,normal,ATLAS-5711
2022-08-19,store-kiosk,14874,81.57,572,1153,0.596,71,26,mobile regression,ATLAS-4179
2022-08-20,web,26960,80.82,467,913,0.454,34,21,mobile regression,ATLAS-6087
2022-08-20,ios,15897,81.54,451,896,0.811,55,15,campaign,ATLAS-4230
2022-08-20,android,16782,79.56,485,939,0.31,36,7,release day,ATLAS-3828
2022-08-20,mobile-web,14701,80.76,501,931,0.831,22,31,campaign,ATLAS-1541
2022-08-20,partner-api,15234,79.88,545,1055,0.644,17,23,campaign,ATLAS-5622
2022-08-20,store-kiosk,16348,81.2,606,1131,0.01,42,26,release day,ATLAS-2199
2022-08-21,web,28121,79.39,581,1078,0.901,63,25,normal,ATLAS-1142
2022-08-21,ios,15261,81.14,539,1102,0.326,31,3,normal,ATLAS-1305
2022-08-21,android,16737,81.49,500,1089,0.216,24,12,release day,ATLAS-1745
2022-08-21,mobile-web,15333,81.83,614,1323,0.811,34,5,mobile regression,ATLAS-4730
2022-08-21,partner-api,16080,82.4,507,1103,0.578,48,28,payment provider watch,ATLAS-5147
2022-08-21,store-kiosk,15424,78.86,559,1046,0.473,58,1,mobile regression,ATLAS-4352
2022-08-22,web,26402,82.5,456,1007,0.577,43,12,campaign,ATLAS-2607
2022-08-22,ios,15657,81.91,568,1238,0.795,67,11,campaign,ATLAS-1790
2022-08-22,android,15100,81.43,501,928,0.436,24,26,release day,ATLAS-2173
2022-08-22,mobile-web,15351,81.24,614,1137,0.884,72,14,mobile regression,ATLAS-4001
2022-08-22,partner-api,14821,82.38,623,1183,0.118,28,24,campaign,ATLAS-2709
2022-08-22,store-kiosk,16360,79.57,477,941,0.344,46,14,incident watch,ATLAS-3662
2022-08-23,web,26882,81.61,524,1013,0.408,56,31,release day,ATLAS-5403
2022-08-23,ios,16454,81.98,488,1040,0.027,63,23,release day,ATLAS-3183
2022-08-23,android,14869,79.4,481,1038,0.252,30,5,release day,ATLAS-2020
2022-08-23,mobile-web,16314,80.09,549,1178,0.013,41,9,payment provider watch,ATLAS-3252
2022-08-23,partner-api,15913,79.21,488,1045,0.231,74,26,normal,ATLAS-1244
2022-08-23,store-kiosk,15561,80.43,632,1328,0.391,18,1,campaign,ATLAS-4257
2022-08-24,web,28242,82.33,449,962,0.115,42,23,release day,ATLAS-3273
2022-08-24,ios,16171,79.97,536,1167,0.684,48,4,mobile regression,ATLAS-1348
2022-08-24,android,15549,80.64,449,869,0.574,68,10,payment provider watch,ATLAS-2200
2022-08-24,mobile-web,15457,80.86,452,962,0.125,10,7,incident watch,ATLAS-3297
2022-08-24,partner-api,15198,79.9,521,1088,0.188,36,18,mobile regression,ATLAS-4149
2022-08-24,store-kiosk,16788,82.48,492,1051,0.351,25,11,normal,ATLAS-4924
2022-08-25,web,26866,80.64,530,1058,0.708,18,2,incident watch,ATLAS-1923
2022-08-25,ios,15041,82.12,617,1270,0.638,35,7,incident watch,ATLAS-3737
2022-08-25,android,15596,79.99,479,1000,0.244,73,19,release day,ATLAS-4244
2022-08-25,mobile-web,14521,81.62,493,924,0.169,49,27,payment provider watch,ATLAS-4011
2022-08-25,partner-api,14788,80.87,525,1010,0.757,24,29,normal,ATLAS-1077
2022-08-25,store-kiosk,15120,79.88,593,1156,0.454,64,32,incident watch,ATLAS-2194
2022-08-26,web,26533,82.11,515,1135,0.586,16,19,release day,ATLAS-3185
2022-08-26,ios,14611,82.39,623,1169,0.617,71,16,payment provider watch,ATLAS-4322
2022-08-26,android,14740,80.09,601,1252,0.251,48,14,mobile regression,ATLAS-1820
2022-08-26,mobile-web,16585,80.76,546,1199,0.747,62,18,payment provider watch,ATLAS-4600
2022-08-26,partner-api,14587,80.63,611,1161,0.277,47,13,campaign,ATLAS-5381
2022-08-26,store-kiosk,16301,79.0,513,1058,0.471,36,10,mobile regression,ATLAS-3135
2022-08-27,web,27485,81.44,540,1185,0.496,51,1,payment provider watch,ATLAS-5988
2022-08-27,ios,15547,81.47,448,853,0.961,58,26,payment provider watch,ATLAS-1321
2022-08-27,android,15820,81.33,630,1204,0.438,38,22,normal,ATLAS-3816
2022-08-27,mobile-web,16248,82.05,583,1107,0.395,58,22,incident watch,ATLAS-1118
2022-08-27,partner-api,16767,79.78,556,1029,0.534,47,0,mobile regression,ATLAS-2991
2022-08-27,store-kiosk,15465,81.06,555,1190,0.609,36,4,incident watch,ATLAS-1864
2022-08-28,web,26222,82.41,609,1305,0.186,56,10,incident watch,ATLAS-4007
2022-08-28,ios,14560,80.04,487,1055,0.405,59,13,normal,ATLAS-3591
2022-08-28,android,16306,80.42,476,919,0.01,21,5,mobile regression,ATLAS-5474
2022-08-28,mobile-web,14680,80.65,566,1115,0.28,29,5,payment provider watch,ATLAS-5585
2022-08-28,partner-api,14842,82.14,620,1331,0.624,26,1,mobile regression,ATLAS-6179
2022-08-28,store-kiosk,15207,81.04,513,985,0.258,73,15,payment provider watch,ATLAS-5256
2022-08-29,web,27873,82.73,458,907,0.909,23,2,release day,ATLAS-5350
2022-08-29,ios,16383,79.02,477,1055,0.682,36,13,campaign,ATLAS-2854
2022-08-29,android,16021,82.44,521,1043,0.552,64,9,payment provider watch,ATLAS-1575
2022-08-29,mobile-web,15049,80.28,597,1149,0.587,33,11,payment provider watch,ATLAS-3035
2022-08-29,partner-api,14929,80.36,591,1151,0.417,62,9,incident watch,ATLAS-3560
2022-08-29,store-kiosk,15157,80.97,482,1010,0.527,16,14,mobile regression,ATLAS-1585
2022-08-30,web,25100,81.3,583,1073,0.121,15,7,normal,ATLAS-5318
2022-08-30,ios,14821,82.73,609,1289,0.463,22,2,campaign,ATLAS-3322
2022-08-30,android,15546,79.54,440,823,0.64,36,31,payment provider watch,ATLAS-3697
2022-08-30,mobile-web,15794,82.72,506,976,0.298,68,4,incident watch,ATLAS-6051
2022-08-30,partner-api,16358,82.15,487,958,0.949,67,9,mobile regression,ATLAS-3412
2022-08-30,store-kiosk,15831,79.78,611,1260,0.118,23,29,campaign,ATLAS-4813
2022-08-31,web,27806,80.94,481,992,0.323,34,26,release day,ATLAS-1328
2022-08-31,ios,14554,79.62,452,890,0.522,1,12,mobile regression,ATLAS-4870
2022-08-31,android,16050,79.23,434,846,0.381,61,4,release day,ATLAS-3905
2022-08-31,mobile-web,15673,78.9,517,1031,0.313,69,29,campaign,ATLAS-4144
2022-08-31,partner-api,15387,81.62,554,1200,0.538,38,10,release day,ATLAS-2985
2022-08-31,store-kiosk,16608,80.25,586,1221,0.01,37,7,normal,ATLAS-5433
2022-09-01,web,28167,81.0,574,1184,0.731,0,20,payment provider watch,ATLAS-4751
2022-09-01,ios,15278,79.62,533,1155,0.242,67,0,campaign,ATLAS-2822
2022-09-01,android,16215,81.13,508,1045,0.312,5,16,mobile regression,ATLAS-4116
2022-09-01,mobile-web,15454,81.67,570,1099,0.054,74,22,normal,ATLAS-5945
2022-09-01,partner-api,16141,79.04,555,1098,0.867,28,8,mobile regression,ATLAS-2184
2022-09-01,store-kiosk,16368,82.46,557,1170,0.179,65,31,release day,ATLAS-1752
2022-09-02,web,25542,81.67,445,861,0.179,41,23,payment provider watch,ATLAS-3480
2022-09-02,ios,15046,82.66,573,1153,0.537,19,21,incident watch,ATLAS-2161
2022-09-02,android,16398,81.77,469,973,0.545,75,9,incident watch,ATLAS-5405
2022-09-02,mobile-web,16482,79.5,623,1187,0.647,55,8,normal,ATLAS-2477
2022-09-02,partner-api,14581,79.88,533,1115,0.815,25,11,campaign,ATLAS-1111
2022-09-02,store-kiosk,16007,79.27,496,1057,0.609,0,14,incident watch,ATLAS-5408
2022-09-03,web,26350,80.79,499,1069,0.416,66,25,incident watch,ATLAS-5958
2022-09-03,ios,14866,79.07,477,952,0.361,10,27,campaign,ATLAS-5486
2022-09-03,android,15846,79.85,482,893,0.01,28,6,release day,ATLAS-3963
2022-09-03,mobile-web,16643,81.41,547,1111,0.29,34,23,payment provider watch,ATLAS-2384
2022-09-03,partner-api,15474,81.9,561,1127,0.753,48,30,release day,ATLAS-1800
2022-09-03,store-kiosk,14517,81.1,511,1081,0.027,75,13,campaign,ATLAS-4887
2022-09-04,web,25008,80.57,546,1012,0.296,64,28,normal,ATLAS-1637
2022-09-04,ios,15396,79.35,532,1102,0.495,66,11,incident watch,ATLAS-1963
2022-09-04,android,16623,80.85,629,1337,0.477,20,6,mobile regression,ATLAS-3865
2022-09-04,mobile-web,15263,81.94,562,1134,0.424,72,14,campaign,ATLAS-2141
2022-09-04,partner-api,16595,82.03,596,1110,0.64,26,8,payment provider watch,ATLAS-4014
2022-09-04,store-kiosk,15588,81.79,627,1148,0.364,40,26,release day,ATLAS-5855
2022-09-05,web,26479,82.66,606,1199,0.01,8,24,mobile regression,ATLAS-5230
2022-09-05,ios,15535,81.37,488,1073,0.796,74,15,mobile regression,ATLAS-4457
2022-09-05,android,14762,79.47,630,1216,0.3,24,32,mobile regression,ATLAS-5359
2022-09-05,mobile-web,16226,80.61,543,1179,0.102,57,12,release day,ATLAS-3410
2022-09-05,partner-api,16648,81.15,542,1162,0.44,73,9,normal,ATLAS-6036
2022-09-05,store-kiosk,16399,79.66,610,1204,0.01,29,14,campaign,ATLAS-4728
2022-09-06,web,27903,80.25,438,828,0.229,61,11,normal,ATLAS-2174
2022-09-06,ios,16211,80.06,517,1027,0.636,48,0,incident watch,ATLAS-2684
2022-09-06,android,15941,80.2,594,1130,0.01,36,14,release day,ATLAS-4678
2022-09-06,mobile-web,16009,81.61,514,979,0.34,67,29,campaign,ATLAS-3068
2022-09-06,partner-api,14950,79.56,516,989,0.181,6,12,incident watch,ATLAS-2632
2022-09-06,store-kiosk,16757,81.98,497,1056,0.499,17,11,campaign,ATLAS-4395
2022-09-07,web,26154,79.63,497,1000,0.914,66,11,mobile regression,ATLAS-1906
2022-09-07,ios,16303,80.94,451,1018,0.117,36,0,normal,ATLAS-3791
2022-09-07,android,15576,79.55,496,1023,0.611,72,5,campaign,ATLAS-1991
2022-09-07,mobile-web,16564,81.08,521,1131,0.737,25,28,mobile regression,ATLAS-2191
2022-09-07,partner-api,15367,81.12,564,1223,0.307,23,23,normal,ATLAS-5900
2022-09-07,store-kiosk,15222,81.06,455,999,0.822,41,24,payment provider watch,ATLAS-1989
2022-09-08,web,28228,81.81,581,1194,0.104,38,0,incident watch,ATLAS-4520
2022-09-08,ios,15305,82.15,461,889,0.158,33,19,payment provider watch,ATLAS-1263
2022-09-08,android,16155,80.88,625,1150,0.153,11,3,campaign,ATLAS-1785
2022-09-08,mobile-web,16346,79.95,605,1235,0.192,4,18,payment provider watch,ATLAS-4174
2022-09-08,partner-api,14531,81.35,557,1034,0.272,66,22,incident watch,ATLAS-2052
2022-09-08,store-kiosk,14927,81.68,514,1021,0.396,31,31,normal,ATLAS-3681
2022-09-09,web,28187,81.09,485,910,0.189,49,13,normal,ATLAS-5979
2022-09-09,ios,14644,80.36,517,1032,0.634,49,12,payment provider watch,ATLAS-1161
2022-09-09,android,14742,79.57,619,1332,0.229,53,25,payment provider watch,ATLAS-3019
2022-09-09,mobile-web,16664,78.97,507,1010,0.616,45,26,campaign,ATLAS-2899
2022-09-09,partner-api,16317,82.16,434,1001,0.229,31,19,mobile regression,ATLAS-4355
2022-09-09,store-kiosk,15370,79.84,502,1020,0.536,31,28,campaign,ATLAS-2716
2022-09-10,web,24979,81.12,513,1113,0.01,8,29,payment provider watch,ATLAS-4690
2022-09-10,ios,15616,79.55,505,995,0.375,15,5,incident watch,ATLAS-1785
2022-09-10,android,15966,80.7,594,1113,0.504,48,13,normal,ATLAS-4551
2022-09-10,mobile-web,14958,81.31,523,1022,0.485,47,21,payment provider watch,ATLAS-3408
2022-09-10,partner-api,15391,81.92,467,894,0.273,14,9,release day,ATLAS-3126
2022-09-10,store-kiosk,15573,82.15,503,1086,0.802,72,5,payment provider watch,ATLAS-4101
2022-09-11,web,26157,81.04,602,1174,0.677,44,9,incident watch,ATLAS-4371
2022-09-11,ios,15389,79.91,548,1174,0.675,25,21,mobile regression,ATLAS-2936
2022-09-11,android,16359,80.65,435,989,0.197,35,23,release day,ATLAS-5186
2022-09-11,mobile-web,15987,82.47,576,1205,0.076,26,9,payment provider watch,ATLAS-3946
2022-09-11,partner-api,15494,82.38,566,1235,0.431,38,12,normal,ATLAS-5265
2022-09-11,store-kiosk,14570,79.99,532,1082,0.583,60,21,incident watch,ATLAS-1363
2022-09-12,web,26678,81.3,441,881,0.663,53,5,normal,ATLAS-5181
2022-09-12,ios,15738,80.58,548,1159,0.948,72,8,normal,ATLAS-4083
2022-09-12,android,14867,78.9,621,1153,0.546,75,1,campaign,ATLAS-2504
2022-09-12,mobile-web,15773,80.9,593,1129,0.397,70,20,payment provider watch,ATLAS-5694
2022-09-12,partner-api,16452,79.51,575,1156,0.334,7,14,incident watch,ATLAS-2297
2022-09-12,store-kiosk,16063,81.4,561,1084,0.463,39,16,mobile regression,ATLAS-5804
2022-09-13,web,24692,82.29,458,911,0.01,59,10,mobile regression,ATLAS-3595
2022-09-13,ios,16554,81.19,474,913,0.198,64,22,normal,ATLAS-1973
2022-09-13,android,16310,80.99,450,941,0.964,17,2,campaign,ATLAS-1117
2022-09-13,mobile-web,15007,79.87,479,932,0.219,0,13,mobile regression,ATLAS-1204
2022-09-13,partner-api,16780,82.84,464,1037,0.343,32,12,payment provider watch,ATLAS-5098
2022-09-13,store-kiosk,15738,82.1,522,1155,0.73,61,26,incident watch,ATLAS-1559
2022-09-14,web,25916,80.97,457,946,0.781,58,5,payment provider watch,ATLAS-5557
2022-09-14,ios,15336,80.05,432,974,0.742,2,25,normal,ATLAS-1899
2022-09-14,android,14745,81.93,604,1222,0.311,16,25,mobile regression,ATLAS-3015
2022-09-14,mobile-web,16301,80.86,513,947,0.647,43,2,release day,ATLAS-1550
2022-09-14,partner-api,16309,79.57,630,1202,0.673,2,12,normal,ATLAS-5621
2022-09-14,store-kiosk,14852,79.01,498,1043,0.01,9,19,mobile regression,ATLAS-4678
2022-09-15,web,25505,78.96,530,1114,0.01,37,12,normal,ATLAS-4607
2022-09-15,ios,16747,79.94,539,1025,0.6,26,12,payment provider watch,ATLAS-4610
2022-09-15,android,15445,79.84,619,1310,0.642,13,16,normal,ATLAS-4053
2022-09-15,mobile-web,16029,80.84,454,917,0.409,16,19,normal,ATLAS-1440
2022-09-15,partner-api,14566,79.7,485,1084,0.01,15,14,payment provider watch,ATLAS-4389
2022-09-15,store-kiosk,16625,79.19,540,1142,0.59,49,24,mobile regression,ATLAS-3128
2022-09-16,web,27070,79.27,500,1004,0.341,75,31,payment provider watch,ATLAS-2346
2022-09-16,ios,15989,81.4,482,951,0.829,12,14,campaign,ATLAS-5551
2022-09-16,android,15442,81.5,488,979,0.588,33,21,incident watch,ATLAS-4517
2022-09-16,mobile-web,14814,81.77,450,1001,0.451,47,14,release day,ATLAS-4933
2022-09-16,partner-api,15803,80.55,518,1060,0.053,6,25,campaign,ATLAS-4319
2022-09-16,store-kiosk,16624,80.66,525,1082,0.611,8,0,payment provider watch,ATLAS-5591
2022-09-17,web,27528,80.58,548,1069,0.261,55,30,payment provider watch,ATLAS-1111
2022-09-17,ios,16724,81.04,463,999,0.269,23,28,payment provider watch,ATLAS-2665
2022-09-17,android,16016,79.33,457,976,0.641,26,0,normal,ATLAS-5845
2022-09-17,mobile-web,14758,82.69,464,912,0.498,41,16,release day,ATLAS-5017
2022-09-17,partner-api,14750,80.9,553,1079,0.659,45,13,payment provider watch,ATLAS-5059
2022-09-17,store-kiosk,15080,80.09,551,1200,0.596,9,16,mobile regression,ATLAS-6168
2022-09-18,web,25823,79.38,466,1056,0.74,36,6,mobile regression,ATLAS-4481
2022-09-18,ios,16008,78.85,563,1061,0.198,5,17,payment provider watch,ATLAS-4478
2022-09-18,android,15645,82.58,520,1035,0.785,4,28,mobile regression,ATLAS-5306
2022-09-18,mobile-web,16398,80.71,461,875,0.704,62,0,release day,ATLAS-1243
2022-09-18,partner-api,16359,80.49,611,1289,0.491,71,32,campaign,ATLAS-4215
2022-09-18,store-kiosk,15842,82.19,444,917,0.262,14,12,payment provider watch,ATLAS-2344
2022-09-19,web,27594,80.01,438,918,0.366,21,7,campaign,ATLAS-5178
2022-09-19,ios,15370,82.51,492,1049,0.277,34,6,campaign,ATLAS-2228
2022-09-19,android,15370,80.62,440,890,0.201,72,3,incident watch,ATLAS-4153
2022-09-19,mobile-web,16308,82.52,532,1174,0.439,60,18,payment provider watch,ATLAS-1514
2022-09-19,partner-api,14814,81.8,445,1015,0.134,23,22,incident watch,ATLAS-2234
2022-09-19,store-kiosk,16060,79.88,532,1103,0.459,42,24,incident watch,ATLAS-2128
2022-09-20,web,26446,79.54,600,1250,0.886,18,23,payment provider watch,ATLAS-4364
2022-09-20,ios,15084,82.0,589,1262,0.092,49,12,normal,ATLAS-3960
2022-09-20,android,16737,81.15,516,1130,0.793,56,25,release day,ATLAS-1383
2022-09-20,mobile-web,16066,79.05,507,1103,0.052,75,5,campaign,ATLAS-5319
2022-09-20,partner-api,16173,81.35,458,1000,0.438,28,32,normal,ATLAS-3555
2022-09-20,store-kiosk,16259,79.12,487,948,0.218,49,3,incident watch,ATLAS-5435
2022-09-21,web,28356,81.73,626,1305,0.194,2,24,mobile regression,ATLAS-1925
2022-09-21,ios,16275,79.68,596,1267,0.135,23,24,normal,ATLAS-1790
2022-09-21,android,14708,81.49,624,1261,0.062,74,8,mobile regression,ATLAS-4013
2022-09-21,mobile-web,16414,81.38,539,1105,0.88,69,29,campaign,ATLAS-5130
2022-09-21,partner-api,14781,79.81,502,1074,0.312,5,23,payment provider watch,ATLAS-1315
2022-09-21,store-kiosk,14794,81.64,541,1089,0.159,10,13,mobile regression,ATLAS-1834
2022-09-22,web,26565,80.84,631,1253,0.188,24,6,mobile regression,ATLAS-3215
2022-09-22,ios,15800,80.15,605,1246,0.774,43,1,campaign,ATLAS-2305
2022-09-22,android,16282,82.39,512,1034,0.149,18,32,release day,ATLAS-2916
2022-09-22,mobile-web,16775,81.61,439,853,0.547,71,1,release day,ATLAS-5827
2022-09-22,partner-api,14517,80.11,459,997,0.795,44,26,release day,ATLAS-1779
2022-09-22,store-kiosk,14878,82.24,581,1143,0.954,31,10,normal,ATLAS-6033
2022-09-23,web,26571,81.49,528,1141,0.598,20,12,normal,ATLAS-5207
2022-09-23,ios,16368,79.3,562,1139,0.285,7,23,campaign,ATLAS-2851
2022-09-23,android,15140,80.95,507,1023,0.758,42,20,normal,ATLAS-5316
2022-09-23,mobile-web,14572,81.9,606,1206,0.922,43,12,mobile regression,ATLAS-4177
2022-09-23,partner-api,15649,81.52,573,1217,0.462,17,23,mobile regression,ATLAS-4769
2022-09-23,store-kiosk,15122,81.24,607,1127,0.395,63,22,incident watch,ATLAS-4545
2022-09-24,web,25539,81.5,600,1178,0.483,7,31,incident watch,ATLAS-5448
2022-09-24,ios,14768,82.08,477,1019,0.425,49,31,payment provider watch,ATLAS-1200
2022-09-24,android,14517,82.55,481,953,0.204,52,12,normal,ATLAS-1060
2022-09-24,mobile-web,14676,81.16,513,945,0.317,68,0,normal,ATLAS-1681
2022-09-24,partner-api,15563,79.62,466,975,0.284,31,15,payment provider watch,ATLAS-6012
2022-09-24,store-kiosk,16583,79.28,477,989,0.911,3,9,campaign,ATLAS-1071
2022-09-25,web,28157,79.04,443,925,0.539,20,21,campaign,ATLAS-5055
2022-09-25,ios,15375,81.02,443,1011,0.657,0,18,release day,ATLAS-3876
2022-09-25,android,15327,81.56,532,1054,0.404,28,1,mobile regression,ATLAS-6010
2022-09-25,mobile-web,15245,81.71,594,1285,0.423,60,5,incident watch,ATLAS-2754
2022-09-25,partner-api,15105,81.02,567,1156,0.051,0,4,normal,ATLAS-5259
2022-09-25,store-kiosk,15942,78.78,608,1271,0.536,2,22,release day,ATLAS-2119
2022-09-26,web,27218,82.36,544,1180,0.337,68,9,payment provider watch,ATLAS-3065
2022-09-26,ios,15860,81.15,458,879,0.517,61,4,payment provider watch,ATLAS-3526
2022-09-26,android,16634,80.93,536,1065,0.59,71,17,payment provider watch,ATLAS-3770
2022-09-26,mobile-web,16313,81.23,440,901,0.38,40,24,normal,ATLAS-5334
2022-09-26,partner-api,16385,81.13,435,932,0.505,52,3,normal,ATLAS-1984
2022-09-26,store-kiosk,15942,81.55,515,1050,0.86,9,27,payment provider watch,ATLAS-3114
2022-09-27,web,25200,80.12,565,1237,0.91,13,26,normal,ATLAS-1724
2022-09-27,ios,14878,79.69,554,1023,0.301,13,22,mobile regression,ATLAS-5336
2022-09-27,android,14989,80.35,606,1196,0.233,38,7,mobile regression,ATLAS-1266
2022-09-27,mobile-web,16416,82.01,486,899,0.493,13,14,campaign,ATLAS-3647
2022-09-27,partner-api,14665,79.85,463,856,0.382,30,6,normal,ATLAS-5497
