date,cluster,primary_service,storage_gb,connections,slow_queries,replication_lag_ms,cache_hit_pct,index_bloat_pct,lock_waits,failed_backups,status,notes,linked_jira
2022-10-14,kafka-ordering-cluster,cart-service,434.47,567,33,92.09,91.9,13.95,5,3,green,replica healthy,ATLAS-2529
2022-10-14,warehouse-atlas,inventory-reservation,2218.38,768,22,92.54,93.1,13.96,4,4,green,migration window planned,ATLAS-1876
2022-10-21,checkout-db-primary,auth-gateway,458.01,104,27,95.33,92.88,15.69,8,3,green,migration window planned,ATLAS-4428
2022-10-21,orders-db-primary,tax-service,463.75,231,18,0,95.49,9.59,0,7,green,index maintenance due,ATLAS-6024
2022-10-21,payments-ledger-primary,order-ledger,439.26,437,41,45.18,95.25,7.86,6,2,green,migration window planned,ATLAS-5654
2022-10-21,cart-redis-cluster,pricing-engine,156.99,485,20,52.21,92.77,15.49,14,0,green,vacuum completed,ATLAS-4164
2022-10-21,kafka-ordering-cluster,order-ledger,465.18,222,42,36.27,97.89,0,1,2,green,backup verified,ATLAS-2009
2022-10-21,warehouse-atlas,analytics-pipeline,2345.02,219,9,88.7,94.99,8.13,14,1,green,backup verified,ATLAS-2088
2022-10-28,checkout-db-primary,order-ledger,457.09,341,21,30.78,93.83,7.72,1,1,green,replica healthy,ATLAS-6057
2022-10-28,orders-db-primary,notification-service,432.7,182,46,13.34,92.43,18.54,0,6,green,connection pool reviewed,ATLAS-4071
2022-10-28,payments-ledger-primary,cart-service,447.48,552,32,58.6,94.31,6.62,11,7,green,replica healthy,ATLAS-2054
2022-10-28,cart-redis-cluster,cart-service,160.44,671,32,13.28,93.74,14.02,2,1,green,vacuum completed,ATLAS-1515
2022-10-28,kafka-ordering-cluster,notification-service,445.26,239,40,22.79,93.45,13.12,2,0,green,backup verified,ATLAS-3795
2022-10-28,warehouse-atlas,loyalty-service,2320.93,586,34,0.48,94.48,12.88,6,4,green,connection pool reviewed,ATLAS-1236
2022-11-04,checkout-db-primary,tax-service,464.43,472,33,0,94.0,10.95,14,1,green,connection pool reviewed,ATLAS-3069
2022-11-04,orders-db-primary,tax-service,449.21,556,50,0,92.03,20.27,12,7,green,backup verified,ATLAS-4069
2022-11-04,payments-ledger-primary,analytics-pipeline,447.59,740,22,50.67,92.01,16.48,1,5,green,vacuum completed,ATLAS-2294
2022-11-04,cart-redis-cluster,pricing-engine,150.81,754,30,0,91.56,18.49,10,4,green,replica healthy,ATLAS-4145
2022-11-04,kafka-ordering-cluster,pricing-engine,439.62,732,44,89.23,93.92,12.98,6,1,green,index maintenance due,ATLAS-1647
2022-11-04,warehouse-atlas,loyalty-service,2342.7,211,22,14.78,91.39,17.28,10,3,green,vacuum completed,ATLAS-4377
2022-11-11,checkout-db-primary,pricing-engine,445.06,154,20,41.92,89.59,20.89,1,4,green,connection pool reviewed,ATLAS-5658
2022-11-11,orders-db-primary,order-ledger,438.42,396,34,0,91.13,18.74,14,0,green,replica healthy,ATLAS-5463
2022-11-11,payments-ledger-primary,cart-service,432.97,148,43,48.77,96.43,7.23,1,7,green,migration window planned,ATLAS-4465
2022-11-11,cart-redis-cluster,payment-orchestrator,153.72,200,4,0,92.84,9.94,11,2,green,migration window planned,ATLAS-4313
2022-11-11,kafka-ordering-cluster,inventory-reservation,466.06,440,39,34.51,94.08,10.8,5,7,green,replica healthy,ATLAS-1534
2022-11-11,warehouse-atlas,tax-service,2199.22,621,35,31.43,94.29,12.35,13,1,green,backup verified,ATLAS-3918
2022-11-18,checkout-db-primary,auth-gateway,457.19,90,60,68.2,92.9,11.21,13,0,green,connection pool reviewed,ATLAS-2735
2022-11-18,orders-db-primary,payment-orchestrator,454.49,435,30,42.55,91.33,15.08,1,4,green,connection pool reviewed,ATLAS-1043
2022-11-18,payments-ledger-primary,order-ledger,441.3,225,30,76.0,97.57,0.66,15,0,green,replica healthy,ATLAS-1435
2022-11-18,cart-redis-cluster,pricing-engine,150.56,287,27,0,90.77,16.04,2,7,green,connection pool reviewed,ATLAS-3578
2022-11-18,kafka-ordering-cluster,search-recommendations,433.86,423,15,60.92,95.74,9.14,2,1,green,backup verified,ATLAS-2610
2022-11-18,warehouse-atlas,notification-service,2329.52,696,5,0,95.27,10.62,3,0,green,index maintenance due,ATLAS-4865
2022-11-25,checkout-db-primary,loyalty-service,440.03,709,14,12.36,92.89,14.27,4,0,green,connection pool reviewed,ATLAS-1151
2022-11-25,orders-db-primary,notification-service,453.63,90,37,77.13,94.28,9.79,6,3,green,migration window planned,ATLAS-1988
2022-11-25,payments-ledger-primary,order-ledger,444.15,111,18,88.03,94.75,9.11,3,5,green,connection pool reviewed,ATLAS-3454
2022-11-25,cart-redis-cluster,loyalty-service,155.47,278,31,0.52,95.52,10.28,2,6,green,index maintenance due,ATLAS-4653
2022-11-25,kafka-ordering-cluster,loyalty-service,446.84,527,41,46.06,91.71,20.0,13,5,green,replica healthy,ATLAS-5773
2022-11-25,warehouse-atlas,pricing-engine,2327.35,358,20,50.76,90.12,18.93,11,6,green,replica healthy,ATLAS-5804
2022-12-02,checkout-db-primary,checkout-api,467.51,321,22,41.92,92.98,10.99,6,7,green,backup verified,ATLAS-4776
2022-12-02,orders-db-primary,order-ledger,450.94,131,24,25.84,92.11,19.04,1,1,green,index maintenance due,ATLAS-5652
2022-12-02,payments-ledger-primary,tax-service,442.89,209,27,59.98,90.66,17.18,10,2,green,vacuum completed,ATLAS-1147
2022-12-02,cart-redis-cluster,analytics-pipeline,159.28,368,54,36.85,92.2,13.69,4,5,green,backup verified,ATLAS-3570
2022-12-02,kafka-ordering-cluster,inventory-reservation,437.35,359,52,33.73,91.95,18.09,15,3,green,index maintenance due,ATLAS-1391
2022-12-02,warehouse-atlas,order-ledger,2163.19,284,18,0,91.77,14.36,11,3,green,connection pool reviewed,ATLAS-5456
2022-12-09,checkout-db-primary,auth-gateway,452.68,272,30,68.55,90.14,23.18,5,7,green,index maintenance due,ATLAS-3163
2022-12-09,orders-db-primary,inventory-reservation,457.57,420,23,6.28,93.81,10.2,13,4,green,backup verified,ATLAS-5937
2022-12-09,payments-ledger-primary,auth-gateway,456.54,504,39,44.82,94.37,13.62,10,4,green,vacuum completed,ATLAS-2496
2022-12-09,cart-redis-cluster,notification-service,160.62,422,40,60.74,94.2,11.95,1,5,green,vacuum completed,ATLAS-1368
2022-12-09,kafka-ordering-cluster,checkout-api,445.29,724,19,30.83,92.23,12.75,5,1,green,connection pool reviewed,ATLAS-1056
2022-12-09,warehouse-atlas,checkout-api,2297.67,215,23,25.77,92.48,18.75,0,2,green,index maintenance due,ATLAS-5053
2022-12-16,checkout-db-primary,auth-gateway,433.94,519,11,1.45,90.46,23.14,1,4,green,connection pool reviewed,ATLAS-4219
2022-12-16,orders-db-primary,pricing-engine,457.69,710,57,52.54,90.93,17.21,16,6,green,index maintenance due,ATLAS-5074
2022-12-16,payments-ledger-primary,inventory-reservation,446.14,84,53,20.72,92.48,17.87,3,7,green,vacuum completed,ATLAS-5539
2022-12-16,cart-redis-cluster,tax-service,152.12,764,25,33.21,90.75,17.83,3,5,green,replica healthy,ATLAS-3445
2022-12-16,kafka-ordering-cluster,tax-service,463.53,163,44,26.46,95.12,11.49,0,5,green,connection pool reviewed,ATLAS-1676
2022-12-16,warehouse-atlas,payment-orchestrator,2162.6,136,44,11.29,92.2,12.45,13,4,green,vacuum completed,ATLAS-5743
2022-12-23,checkout-db-primary,notification-service,442.32,283,41,56.54,91.29,19.83,0,5,green,vacuum completed,ATLAS-5928
2022-12-23,orders-db-primary,tax-service,451.38,352,51,78.98,92.6,14.89,5,3,green,backup verified,ATLAS-3445
2022-12-23,payments-ledger-primary,cart-service,465.37,389,52,4.11,93.58,14.53,10,5,green,replica healthy,ATLAS-4474
2022-12-23,cart-redis-cluster,order-ledger,153.58,451,57,78.89,93.33,15.32,5,7,green,vacuum completed,ATLAS-2637
2022-12-23,kafka-ordering-cluster,search-recommendations,430.52,329,32,40.94,88.63,24.09,15,7,green,connection pool reviewed,ATLAS-1468
2022-12-23,warehouse-atlas,analytics-pipeline,2272.96,433,26,6.7,92.56,14.38,13,2,green,connection pool reviewed,ATLAS-5739
2022-12-30,checkout-db-primary,auth-gateway,440.38,92,13,23.25,89.69,26.38,0,4,green,migration window planned,ATLAS-2415
2022-12-30,orders-db-primary,payment-orchestrator,438.08,596,42,0,93.34,13.06,13,2,green,vacuum completed,ATLAS-3021
2022-12-30,payments-ledger-primary,analytics-pipeline,465.06,552,30,30.37,91.51,19.17,3,7,green,index maintenance due,ATLAS-4994
2022-12-30,cart-redis-cluster,loyalty-service,154.62,531,24,37.29,93.32,15.56,12,4,green,index maintenance due,ATLAS-3537
2022-12-30,kafka-ordering-cluster,auth-gateway,440.7,466,44,52.12,94.06,13.09,11,1,green,replica healthy,ATLAS-5517
2022-12-30,warehouse-atlas,cart-service,2203.71,341,41,59.92,94.75,5.54,10,0,green,replica healthy,ATLAS-4938
2023-01-06,checkout-db-primary,analytics-pipeline,541.86,479,59,56.16,92.26,15.11,8,0,green,vacuum completed,ATLAS-1760
2023-01-06,orders-db-primary,analytics-pipeline,511.59,217,34,61.95,92.16,17.88,7,3,green,connection pool reviewed,ATLAS-1149
2023-01-06,payments-ledger-primary,notification-service,527.44,217,30,21.81,93.37,14.48,6,4,green,connection pool reviewed,ATLAS-3078
2023-01-06,cart-redis-cluster,checkout-api,186.39,162,41,82.89,94.05,8.32,16,7,green,connection pool reviewed,ATLAS-2711
2023-01-06,kafka-ordering-cluster,tax-service,512.3,519,32,13.38,87.48,27.81,8,4,green,vacuum completed,ATLAS-4754
2023-01-06,warehouse-atlas,tax-service,2716.04,278,21,62.31,95.43,9.64,6,7,green,backup verified,ATLAS-3004
2023-01-13,checkout-db-primary,checkout-api,543.01,662,44,36.54,91.44,16.7,10,5,green,replica healthy,ATLAS-2094
2023-01-13,orders-db-primary,tax-service,526.87,590,42,64.87,93.33,12.23,3,2,green,index maintenance due,ATLAS-4570
2023-01-13,payments-ledger-primary,payment-orchestrator,545.88,139,49,68.18,91.74,16.82,8,1,green,vacuum completed,ATLAS-6017
2023-01-13,cart-redis-cluster,tax-service,186.46,106,38,77.19,92.71,12.17,0,6,green,vacuum completed,ATLAS-4408
2023-01-13,kafka-ordering-cluster,notification-service,547.89,714,56,50.39,93.31,16.82,16,4,green,index maintenance due,ATLAS-2128
2023-01-13,warehouse-atlas,notification-service,2622.39,554,30,38.32,94.79,6.17,7,0,green,index maintenance due,ATLAS-3562
2023-01-20,checkout-db-primary,checkout-api,544.0,116,34,7.92,92.71,18.37,9,5,green,connection pool reviewed,ATLAS-3230
2023-01-20,orders-db-primary,notification-service,529.07,605,55,0,94.07,9.58,7,6,green,replica healthy,ATLAS-1134
2023-01-20,payments-ledger-primary,checkout-api,534.1,355,28,30.9,91.78,19.74,15,0,green,vacuum completed,ATLAS-2205
2023-01-20,cart-redis-cluster,pricing-engine,180.42,457,38,55.23,91.19,21.05,13,7,green,replica healthy,ATLAS-1039
2023-01-20,kafka-ordering-cluster,pricing-engine,525.72,441,44,77.52,92.67,17.68,2,5,green,migration window planned,ATLAS-2385
2023-01-20,warehouse-atlas,payment-orchestrator,2692.84,152,29,34.72,91.15,19.41,8,3,green,migration window planned,ATLAS-1535
2023-01-27,checkout-db-primary,pricing-engine,513.1,287,36,52.87,91.16,18.16,9,4,green,migration window planned,ATLAS-1127
2023-01-27,orders-db-primary,pricing-engine,546.07,617,42,64.85,92.5,11.43,4,1,green,connection pool reviewed,ATLAS-4878
2023-01-27,payments-ledger-primary,order-ledger,537.1,415,49,58.69,92.87,14.55,13,7,green,index maintenance due,ATLAS-2363
2023-01-27,cart-redis-cluster,auth-gateway,192.16,350,36,106.34,90.51,16.57,13,1,green,index maintenance due,ATLAS-6013
2023-01-27,kafka-ordering-cluster,search-recommendations,525.1,187,38,88.11,90.99,22.77,4,6,green,vacuum completed,ATLAS-1869
2023-01-27,warehouse-atlas,tax-service,2590.98,152,56,30.38,93.15,12.43,15,4,green,connection pool reviewed,ATLAS-5279
2023-02-03,checkout-db-primary,pricing-engine,535.68,431,33,107.62,91.06,18.85,11,7,green,backup verified,ATLAS-3078
2023-02-03,orders-db-primary,payment-orchestrator,527.04,731,43,63.84,91.68,20.79,0,5,green,replica healthy,ATLAS-4317
2023-02-03,payments-ledger-primary,inventory-reservation,534.07,615,49,88.91,90.64,19.77,7,7,green,vacuum completed,ATLAS-5979
2023-02-03,cart-redis-cluster,pricing-engine,182.62,776,42,15.44,90.92,21.7,4,5,green,replica healthy,ATLAS-5151
2023-02-03,kafka-ordering-cluster,notification-service,538.38,466,35,28.94,93.57,7.76,8,5,green,replica healthy,ATLAS-2741
2023-02-03,warehouse-atlas,auth-gateway,2712.24,238,17,75.75,90.96,18.38,10,6,green,migration window planned,ATLAS-1258
2023-02-10,checkout-db-primary,analytics-pipeline,514.37,603,29,66.33,91.73,15.7,12,7,green,backup verified,ATLAS-4512
2023-02-10,orders-db-primary,search-recommendations,541.51,714,35,43.03,94.49,9.47,12,6,green,vacuum completed,ATLAS-1454
2023-02-10,payments-ledger-primary,inventory-reservation,527.66,726,39,80.62,91.43,19.69,8,7,green,backup verified,ATLAS-2440
2023-02-10,cart-redis-cluster,order-ledger,188.05,374,52,101.28,90.47,19.05,10,3,green,migration window planned,ATLAS-4736
2023-02-10,kafka-ordering-cluster,tax-service,543.37,549,53,0,94.73,11.56,8,2,green,replica healthy,ATLAS-5587
2023-02-10,warehouse-atlas,payment-orchestrator,2692.46,705,50,44.24,90.98,19.74,16,7,green,migration window planned,ATLAS-3236
2023-02-17,checkout-db-primary,notification-service,546.46,400,46,0,92.05,15.77,16,0,green,vacuum completed,ATLAS-4173
2023-02-17,orders-db-primary,analytics-pipeline,513.65,576,37,41.15,90.93,23.74,5,1,green,backup verified,ATLAS-3081
2023-02-17,payments-ledger-primary,search-recommendations,537.71,709,55,64.55,93.04,13.11,16,3,green,vacuum completed,ATLAS-4769
2023-02-17,cart-redis-cluster,cart-service,189.93,411,64,62.32,95.23,6.0,9,7,green,migration window planned,ATLAS-1412
2023-02-17,kafka-ordering-cluster,search-recommendations,536.39,578,13,89.07,90.03,25.68,2,6,green,backup verified,ATLAS-2445
2023-02-17,warehouse-atlas,cart-service,2639.67,655,24,33.2,91.13,14.87,13,5,green,replica healthy,ATLAS-5900
2023-02-24,checkout-db-primary,loyalty-service,522.49,377,25,24.89,95.32,4.04,10,1,green,migration window planned,ATLAS-6013
2023-02-24,orders-db-primary,loyalty-service,527.81,380,47,51.1,92.49,17.07,8,4,green,connection pool reviewed,ATLAS-5755
2023-02-24,payments-ledger-primary,payment-orchestrator,539.71,573,70,28.4,94.33,9.86,2,2,green,connection pool reviewed,ATLAS-1199
2023-02-24,cart-redis-cluster,pricing-engine,186.76,544,67,3.7,91.81,21.51,0,4,green,replica healthy,ATLAS-5219
2023-02-24,kafka-ordering-cluster,auth-gateway,543.93,669,68,13.35,90.85,17.91,14,7,green,connection pool reviewed,ATLAS-1168
2023-02-24,warehouse-atlas,loyalty-service,2710.47,739,19,0.08,93.7,11.73,5,7,green,replica healthy,ATLAS-2775
2023-03-03,checkout-db-primary,notification-service,511.5,438,30,104.41,89.72,26.0,10,5,green,index maintenance due,ATLAS-2708
2023-03-03,orders-db-primary,loyalty-service,535.96,481,36,44.41,90.89,18.73,15,6,green,vacuum completed,ATLAS-5671
2023-03-03,payments-ledger-primary,pricing-engine,512.93,228,37,59.38,90.64,18.5,8,0,green,replica healthy,ATLAS-1045
2023-03-03,cart-redis-cluster,order-ledger,190.58,210,29,86.5,89.3,20.83,15,1,green,vacuum completed,ATLAS-1610
2023-03-03,kafka-ordering-cluster,inventory-reservation,542.77,197,33,81.58,92.91,15.63,7,1,green,replica healthy,ATLAS-4926
2023-03-03,warehouse-atlas,pricing-engine,2741.43,428,34,0,95.98,6.92,10,6,green,replica healthy,ATLAS-3384
2023-03-10,checkout-db-primary,pricing-engine,527.62,635,17,119.74,91.7,18.47,3,7,green,migration window planned,ATLAS-2608
2023-03-10,orders-db-primary,auth-gateway,524.95,410,41,4.75,92.96,14.27,2,1,green,connection pool reviewed,ATLAS-4418
2023-03-10,payments-ledger-primary,tax-service,524.96,213,52,24.94,92.87,16.27,6,1,green,backup verified,ATLAS-2122
2023-03-10,cart-redis-cluster,checkout-api,188.2,285,39,20.78,93.65,8.03,5,7,green,vacuum completed,ATLAS-2794
2023-03-10,kafka-ordering-cluster,payment-orchestrator,543.12,594,43,72.99,90.34,20.64,11,6,green,vacuum completed,ATLAS-3031
2023-03-10,warehouse-atlas,cart-service,2660.57,280,38,6.1,93.54,15.89,2,5,green,replica healthy,ATLAS-4680
2023-03-17,checkout-db-primary,tax-service,538.19,492,41,65.08,91.61,17.92,15,6,green,migration window planned,ATLAS-3434
2023-03-17,orders-db-primary,checkout-api,529.55,691,16,17.74,90.42,18.27,2,0,green,migration window planned,ATLAS-1667
2023-03-17,payments-ledger-primary,inventory-reservation,523.16,184,36,6.74,96.43,7.28,13,1,green,backup verified,ATLAS-3811
2023-03-17,cart-redis-cluster,notification-service,187.1,527,28,27.33,93.8,13.18,1,3,green,connection pool reviewed,ATLAS-2449
2023-03-17,kafka-ordering-cluster,notification-service,547.46,717,36,64.6,95.28,9.79,14,5,green,connection pool reviewed,ATLAS-3203
2023-03-17,warehouse-atlas,pricing-engine,2690.52,572,39,57.28,90.87,16.13,6,6,green,vacuum completed,ATLAS-3137
2023-03-24,checkout-db-primary,payment-orchestrator,526.41,436,38,80.13,92.16,16.98,1,3,green,replica healthy,ATLAS-1530
2023-03-24,orders-db-primary,loyalty-service,540.0,100,21,85.01,90.69,16.81,14,4,green,backup verified,ATLAS-1105
2023-03-24,payments-ledger-primary,cart-service,510.81,355,43,24.87,92.71,15.46,2,3,green,connection pool reviewed,ATLAS-3178
2023-03-24,cart-redis-cluster,inventory-reservation,190.07,123,39,41.35,90.19,18.9,12,0,green,backup verified,ATLAS-1836
2023-03-24,kafka-ordering-cluster,inventory-reservation,533.35,121,29,19.28,94.46,7.17,0,0,green,migration window planned,ATLAS-4872
2023-03-24,warehouse-atlas,search-recommendations,2697.55,584,36,51.87,93.32,8.61,16,6,green,replica healthy,ATLAS-3534
2023-03-31,checkout-db-primary,auth-gateway,535.98,324,50,58.34,93.52,14.85,6,1,green,vacuum completed,ATLAS-2444
2023-03-31,orders-db-primary,auth-gateway,542.64,742,46,7.11,95.31,9.42,3,4,green,connection pool reviewed,ATLAS-1427
2023-03-31,payments-ledger-primary,payment-orchestrator,519.06,743,27,40.18,91.43,13.96,9,7,green,backup verified,ATLAS-3872
2023-03-31,cart-redis-cluster,inventory-reservation,184.04,259,27,13.49,95.21,7.76,6,0,green,vacuum completed,ATLAS-1238
2023-03-31,kafka-ordering-cluster,order-ledger,543.53,622,39,60.68,91.94,20.05,0,6,green,vacuum completed,ATLAS-1717
2023-03-31,warehouse-atlas,order-ledger,2688.16,284,49,60.75,90.91,17.27,4,3,green,migration window planned,ATLAS-4206
2023-04-07,checkout-db-primary,order-ledger,543.85,432,59,29.04,90.69,16.54,9,3,green,replica healthy,ATLAS-1123
2023-04-07,orders-db-primary,analytics-pipeline,533.39,601,46,68.65,92.26,20.16,5,1,green,migration window planned,ATLAS-5706
2023-04-07,payments-ledger-primary,search-recommendations,538.77,667,70,61.12,89.82,20.32,4,0,green,backup verified,ATLAS-4034
2023-04-07,cart-redis-cluster,search-recommendations,186.3,251,34,62.09,93.94,13.71,7,3,green,connection pool reviewed,ATLAS-2921
2023-04-07,kafka-ordering-cluster,inventory-reservation,548.59,711,26,0,93.26,9.87,16,7,green,index maintenance due,ATLAS-4228
2023-04-07,warehouse-atlas,analytics-pipeline,2725.79,206,49,84.1,91.59,17.09,3,2,green,vacuum completed,ATLAS-1892
2023-04-14,checkout-db-primary,loyalty-service,529.27,585,50,39.89,89.25,20.93,3,6,green,backup verified,ATLAS-4752
2023-04-14,orders-db-primary,inventory-reservation,536.73,378,54,67.28,88.45,29.34,9,6,amber,vacuum completed,ATLAS-4906
2023-04-14,payments-ledger-primary,tax-service,547.5,708,27,0,88.9,23.85,6,5,green,connection pool reviewed,ATLAS-2618
2023-04-14,cart-redis-cluster,checkout-api,182.55,228,25,82.52,94.73,10.45,3,1,green,backup verified,ATLAS-2978
2023-04-14,kafka-ordering-cluster,loyalty-service,547.96,236,29,71.63,91.35,14.99,5,7,green,connection pool reviewed,ATLAS-5254
2023-04-14,warehouse-atlas,order-ledger,2740.85,391,34,34.7,92.74,12.23,11,1,green,index maintenance due,ATLAS-1657
